GID,materiau,age_at_freeze,diametre,longueur,y_proba
410018920,FTG,74.84736481861738,150.0,41.528,0.7190913065131246
410018921,FTG,74.84736481861738,150.0,155.525,0.5380932771327785
410018923,FTG,74.84736481861738,150.0,17.749,0.7024713616167947
410018925,FTG,74.84736481861738,120.0,44.329,0.8132726504686663
410018926,FTG,74.84736481861738,120.0,12.333,0.7331623517419745
410018927,FT,56.84873374401095,300.0,4.159,0.6292469752216194
410019352,FT,58.847364818617386,150.0,12.074,0.6052790451977615
410019353,FT,58.847364818617386,100.0,78.163,0.5466996610450149
410019354,FT,58.847364818617386,100.0,48.957,0.6328594163685969
410019355,FT,58.847364818617386,100.0,10.715,0.6508711557238197
410019356,FT,58.847364818617386,100.0,10.664,0.6508711557238197
410019357,FT,58.847364818617386,100.0,3.43,0.7133237999880535
410019775,FT,53.84804928131417,150.0,24.455,0.5741821918345392
410019776,FT,53.84804928131417,150.0,5.816,0.5212781039206738
410019788,FTG,74.84736481861738,100.0,71.911,0.5419458515294605
410018929,FT,56.84873374401095,300.0,9.767,0.5788550818323355
410018930,FT,56.84873374401095,300.0,31.458,0.8268897986284006
410018931,FT,56.84873374401095,300.0,21.624,0.7627740759609277
410018932,FT,56.84873374401095,300.0,19.921,0.7924674049210867
410018934,FT,56.84873374401095,300.0,38.83,0.8153627013800034
410018947,FTG,74.84736481861738,100.0,5.866,0.6395841722140418
410018948,FTG,74.84736481861738,100.0,11.401,0.5785423729506547
410019379,FTG,74.84736481861738,100.0,5.139,0.6405127549791764
410019380,FTG,74.84736481861738,100.0,6.485,0.6395841722140418
410019384,FTG,74.84736481861738,80.0,13.494,0.5684067361306132
410019387,FTG,74.84736481861738,80.0,11.941,0.6066507959923773
410019811,FT,46.847364818617386,150.0,3.173,0.6411351331699607
410018572,FT,38.847364818617386,100.0,2.339,0.8485887648205959
410019400,FTG,74.84736481861738,100.0,38.533,0.642763798570464
410019402,FTG,74.84736481861738,100.0,2.247,0.8747280526995026
410019412,FT,55.84941820670773,80.0,6.85,0.7949744370870597
410019413,FT,55.84941820670773,80.0,39.827,0.6399631088160752
410018590,FTG,74.84736481861738,80.0,63.321,0.7779221555166461
410018593,FTG,74.84736481861738,80.0,9.465,0.6606836889792346
410019416,FTG,74.84736481861738,150.0,5.564,0.6385801509640419
410019420,FTG,74.84736481861738,150.0,14.995,0.7024713616167947
410019427,FTG,61.84804928131417,100.0,19.173,0.623285829529967
410019435,FTG,61.84804928131417,150.0,4.171,0.7084062902869571
410019436,FTG,61.84804928131417,150.0,31.039,0.725151476881284
410019441,FTG,61.84804928131417,100.0,24.982,0.6525466821977984
410019442,FTG,61.84804928131417,100.0,9.784,0.7212863101663932
410019843,FTG,74.84736481861738,150.0,47.353,0.6792862348795622
410019844,FTG,74.84736481861738,100.0,6.491,0.6395841722140418
410019846,FTG,74.84736481861738,250.0,14.921,0.7781653778880044
410019857,FTG,74.84736481861738,150.0,9.328,0.5004462438795104
410019858,FTG,74.84736481861738,150.0,96.096,0.5577907832168486
410019860,FTG,74.84736481861738,150.0,4.049,0.7911072047152617
410018624,FTG,63.84941820670773,150.0,8.034,0.661844570033558
410019004,FT,39.84941820670773,150.0,6.603,0.6396701740170692
410019008,FT,56.84873374401095,100.0,50.932,0.5143336150650468
410019014,FTG,74.84736481861738,150.0,15.786,0.7024713616167947
410019445,FT,55.84941820670773,100.0,8.577,0.7641189628315834
410019446,FT,55.84941820670773,100.0,80.389,0.585522852139954
410019449,FT,37.84804928131417,100.0,3.922,0.801737092838603
410019450,FTG,74.84736481861738,100.0,9.047,0.6678421382151996
410019453,POLY,63.84941820670773,36.0,10.019,0.6182294868723104
410019461,FTG,74.84736481861738,150.0,61.197,0.7317693344113074
410019462,FTG,74.84736481861738,150.0,96.047,0.5577907832168486
410018250,FT,45.84804928131417,100.0,0.262,0.918993289011012
410018625,FTG,63.84941820670773,150.0,4.995,0.7038818748756225
410018626,FTG,74.84736481861738,100.0,18.074,0.6338550885497487
410018653,FTG,74.84736481861738,100.0,6.32,0.6395841722140418
410018654,FTG,74.84736481861738,100.0,2.173,0.8747280526995026
410019025,POLY,63.84941820670773,36.0,5.58,0.6304138532431365
410960683,FT,54.847364818617386,150.0,58.774,0.7501275554238142
410019046,FT,52.84873374401095,250.0,5.847,0.8617824211701062
410019048,FTG,74.84736481861738,150.0,11.897,0.6319485309779
410019049,FTG,74.84736481861738,150.0,3.239,0.7765676704800516
410019050,FTG,74.84736481861738,150.0,3.229,0.7765676704800516
410019472,FTG,74.84736481861738,150.0,24.408,0.7056186756455672
410019487,FT,35.84941820670773,150.0,4.366,0.6665736329515501
410019488,FTG,74.84736481861738,150.0,11.344,0.6319485309779
410019489,FTG,74.84736481861738,150.0,2.777,0.8744772232517785
410019490,FTG,74.84736481861738,150.0,23.683,0.7075136699820894
410932000,FTG,74.84736481861738,150.0,57.986,0.6931261282756667
410018260,FTG,74.84736481861738,100.0,9.529,0.685227979153597
410932001,FTG,74.84736481861738,150.0,10.362,0.7052323588238884
410018271,FTG,74.84736481861738,40.0,67.656,0.7022680418032663
410018655,POLY,63.84941820670773,36.0,6.431,0.5397423157537956
410018663,FTG,74.84736481861738,150.0,3.155,0.7387626060236975
410018664,FTG,74.84736481861738,150.0,32.099,0.6481539312398137
410018665,FTG,74.84736481861738,150.0,5.711,0.6385801509640419
410958849,FT,18.847364818617386,100.0,1.68,0.6199199199795945
410019055,FT,52.84873374401095,250.0,11.889,0.8331416621339183
410019056,FT,52.84873374401095,250.0,60.976,0.6543663414967217
410019057,FT,52.84873374401095,250.0,7.435,0.8605487465933264
410019526,FTG,74.84736481861738,60.0,3.09,0.8263291252087115
410019528,FTG,74.84736481861738,150.0,36.634,0.7507206790700574
410019529,FTG,74.84736481861738,150.0,46.233,0.6792862348795622
410018682,FTG,74.84736481861738,100.0,10.333,0.685227979153597
410018683,FTG,74.84736481861738,100.0,6.363,0.6395841722140418
410824879,FTG,62.847364818617386,80.0,0.563,0.7766486457502403
410018686,FT,40.84873374401095,100.0,2.513,0.5923470640276463
410018691,FT,37.84804928131417,100.0,6.466,0.5219748526122358
410018696,FTG,74.84736481861738,100.0,33.904,0.6385270248533501
410018697,FTG,74.84736481861738,80.0,33.344,0.7701178661780252
410018698,FTG,74.84736481861738,80.0,3.081,0.8046765269950528
410018699,FTG,74.84736481861738,80.0,5.481,0.8074998286890595
410019092,FTG,74.84736481861738,120.0,26.784,0.5650572950598646
410019095,FTG,74.84736481861738,150.0,79.76,0.5407332188416705
410019096,FTG,74.84736481861738,150.0,12.438,0.6629704188100852
410019547,FTG,74.84736481861738,60.0,10.656,0.788820957270162
410018702,FTG,74.84736481861738,100.0,5.169,0.6482153229599581
410018703,FTG,74.84736481861738,100.0,4.228,0.8111429686402415
410018711,FTG,74.84736481861738,100.0,23.148,0.6364225429526816
410018713,FTG,74.84736481861738,100.0,6.357,0.6395841722140418
410018714,FTG,74.84736481861738,80.0,73.154,0.684074555808544
410018715,FTG,74.84736481861738,80.0,5.218,0.8074998286890595
410018717,FTG,74.84736481861738,100.0,8.658,0.6671595339421663
410019116,FT,40.84873374401095,100.0,1.648,0.8165112626871156
410019559,FTG,74.84736481861738,40.0,2.803,0.5163881680303095
410019599,FTG,74.84736481861738,100.0,0.305,0.80595091366542
410018329,FTG,70.84736481861738,150.0,28.084,0.5851226106078958
410824882,FT,24.84873374401095,150.0,5.928,0.5160597949710224
410018745,FTG,74.84736481861738,200.0,4.106,0.5618993950268161
410019150,FTG,74.84736481861738,60.0,37.087,0.7692898034408057
410019151,FTG,74.84736481861738,60.0,13.109,0.6033400112196092
410019605,FT,36.84873374401095,150.0,3.746,0.7917582310931408
410019613,FT,35.84941820670773,80.0,0.626,0.6982185168693423
410019627,FT,40.84873374401095,80.0,4.186,0.5693170435862789
410018363,FTG,74.84736481861738,100.0,9.911,0.685227979153597
410018368,FT,57.84804928131417,100.0,2.546,0.8901574299745733
410018369,FT,57.84804928131417,100.0,50.69,0.8024395626800607
410018370,FT,57.84804928131417,100.0,11.008,0.7301227536438133
410018371,FTG,74.84736481861738,100.0,8.102,0.6044994686680444
410018380,FTG,74.84736481861738,100.0,24.555,0.6364225429526816
410018381,FTG,74.84736481861738,100.0,73.816,0.5386143224145477
410018383,FT,37.84804928131417,100.0,2.727,0.7707712152837822
410018384,FT,37.84804928131417,100.0,7.143,0.5219748526122358
410018385,FTG,74.84736481861738,80.0,7.962,0.7305385606137128
410018386,FTG,74.84736481861738,80.0,18.452,0.7599432576420861
410018751,FTG,74.84736481861738,200.0,2.654,0.6973247583189995
410018762,FTG,63.84941820670773,150.0,68.627,0.8200556866548919
410018763,FTG,63.84941820670773,150.0,28.061,0.7403415281246136
410019174,POLY,63.84941820670773,36.0,13.421,0.5377608588759539
410019177,FTG,74.84736481861738,100.0,3.973,0.7631081910480652
410019184,FT,45.84804928131417,150.0,4.697,0.6926586701339023
410019187,FT,45.84804928131417,150.0,6.527,0.6432748064552659
410817624,FT,13.848049281314168,150.0,7.006,0.5511578762662416
410019635,FTG,74.84736481861738,100.0,40.441,0.642763798570464
410019636,FTG,74.84736481861738,100.0,4.907,0.6853505030664284
410019640,FTG,74.84736481861738,150.0,23.072,0.7075136699820894
416002148,FTG,78.84736481861738,150.0,56.526,0.6245577208875909
410019646,FTG,74.84736481861738,150.0,14.828,0.7024713616167947
410019647,FTG,74.84736481861738,150.0,78.737,0.5781308002741075
410019648,FTG,74.84736481861738,150.0,6.02,0.6385801509640419
410019649,FTG,74.84736481861738,150.0,27.091,0.7056186756455672
410019651,FTG,74.84736481861738,100.0,17.855,0.6017630704297205
410810147,FTG,74.84736481861738,150.0,4.526,0.6029450697108635
410018403,FT,60.84873374401095,60.0,15.169,0.8103147265139538
410018404,FT,60.84873374401095,150.0,12.301,0.5170841769931135
410018770,FT,55.84941820670773,300.0,57.706,0.6016367912137559
410018772,FTG,74.84736481861738,300.0,20.827,0.5259850620130576
410018782,FT,55.84941820670773,200.0,2.346,0.630553922600024
410018784,FT,55.84941820670773,200.0,0.441,0.5033026384181288
410018791,FTG,66.84736481861738,250.0,21.342,0.5193156215175256
410018796,FTG,64.84873374401096,100.0,55.582,0.6082637158192443
410019191,FT,58.847364818617386,100.0,9.691,0.675818876545214
410019192,FT,58.847364818617386,100.0,77.37,0.5191605177026101
410019193,FT,58.847364818617386,100.0,18.02,0.6375835081198752
410019195,FTG,74.84736481861738,100.0,8.466,0.6671595339421663
410019198,FTG,74.84736481861738,80.0,7.436,0.7870700146564078
410019199,FTG,74.84736481861738,80.0,38.89,0.7765418904568915
410019200,FTG,74.84736481861738,100.0,5.813,0.6395841722140418
410019201,FTG,74.84736481861738,100.0,10.588,0.6611058670624599
410019202,FTG,74.84736481861738,80.0,37.597,0.7701178661780252
410019203,POLY,63.84941820670773,32.0,5.937,0.7410765493240451
410019207,FTG,74.84736481861738,100.0,7.956,0.6044994686680444
410019208,FTG,74.84736481861738,100.0,9.486,0.686502664658831
410019209,FTG,74.84736481861738,100.0,26.575,0.6364225429526816
410019211,FTG,74.84736481861738,100.0,3.65,0.7631081910480652
410019652,FTG,74.84736481861738,100.0,8.664,0.6671595339421663
410019654,FTG,74.84736481861738,50.0,1.632,0.5232227902897438
410019655,POLY,63.84941820670773,51.0,5.134,0.6382546991663925
410019660,FTG,74.84736481861738,100.0,6.345,0.6395841722140418
410018405,FT,60.84873374401095,150.0,15.651,0.5653212621008793
410018406,FT,60.84873374401095,150.0,46.439,0.5188713745097165
410018407,FT,60.84873374401095,150.0,35.738,0.6313774237441399
410018412,FT,60.84873374401095,150.0,29.142,0.5768278235519488
410018419,FT,60.84873374401095,150.0,46.673,0.5188713745097165
410018420,FT,60.84873374401095,150.0,10.768,0.5400394648144055
410018422,FT,60.84873374401095,100.0,5.602,0.7893903103485549
410018424,FTG,74.84736481861738,150.0,7.078,0.6879758719422002
410018802,FTG,63.84941820670773,80.0,51.167,0.6629831114723999
410018803,FTG,63.84941820670773,80.0,26.578,0.6998292793652366
410018804,FTG,63.84941820670773,80.0,3.074,0.7813110849854162
410018805,FTG,63.84941820670773,80.0,8.828,0.7803182320572654
410018806,FTG,63.84941820670773,80.0,8.447,0.7336471369274947
410018815,FTG,74.84736481861738,60.0,40.626,0.8112120517890178
410019212,FTG,74.84736481861738,100.0,15.112,0.6017630704297205
410019249,FTG,74.84736481861738,60.0,14.792,0.699141799757778
410019686,FTG,74.84736481861738,100.0,18.609,0.6338550885497487
410019693,POLY,48.84873374401095,51.0,58.947,0.5262301842513581
410018426,FT,60.84873374401095,150.0,17.43,0.5653212621008793
410018427,FT,60.84873374401095,150.0,43.223,0.5658616781084247
410018428,FTG,74.84736481861738,80.0,8.181,0.7305385606137128
410018429,FTG,74.84736481861738,80.0,33.447,0.7701178661780252
410018432,FT,60.84873374401095,150.0,19.718,0.5762906081295619
410018433,FT,60.84873374401095,150.0,44.187,0.5658616781084247
410018436,FT,60.84873374401095,150.0,16.937,0.5653212621008793
410018440,FT,56.84873374401095,100.0,7.146,0.5151640435640573
410018442,FT,56.84873374401095,100.0,56.182,0.5143336150650468
410018449,FTG,74.84736481861738,80.0,16.011,0.7544942376223477
410018825,FTG,74.84736481861738,150.0,157.948,0.5437134536739968
410018826,FTG,74.84736481861738,150.0,3.578,0.7390727107529678
410018829,FTG,74.84736481861738,150.0,6.217,0.6385801509640419
410019254,FTG,74.84736481861738,100.0,8.664,0.6671595339421663
410019270,FT,47.84941820670773,100.0,4.216,0.7831131917992987
410019714,FT,56.84873374401095,300.0,13.57,0.608646370525337
410019715,FT,56.84873374401095,300.0,52.77,0.6687714254338004
410018452,FTG,74.84736481861738,80.0,47.271,0.715406763876164
410018453,FTG,74.84736481861738,80.0,7.026,0.7759364282500432
410018861,FT,56.84873374401095,300.0,3.505,0.6127425093234903
410018862,FT,56.84873374401095,300.0,6.972,0.6076055239863736
410018864,FT,56.84873374401095,300.0,30.484,0.8200557052653096
410018865,FT,56.84873374401095,300.0,10.834,0.5894151764572435
410018866,FT,56.84873374401095,300.0,9.205,0.553793584432509
410018868,FT,56.84873374401095,300.0,124.819,0.5791164417728873
410018871,FT,56.84873374401095,100.0,6.691,0.5151640435640573
410018873,FT,56.84873374401095,300.0,82.865,0.5608998428696299
410018874,FT,56.84873374401095,300.0,2.229,0.8137425926915592
410018875,FT,56.84873374401095,300.0,85.193,0.6540198006874682
410018876,FT,56.84873374401095,300.0,1.229,0.9018180733907184
410018879,FT,56.84873374401095,100.0,4.277,0.566519033261084
410019287,FTG,74.84736481861738,100.0,38.762,0.5304301534781055
410019288,FTG,74.84736481861738,100.0,5.069,0.6405127549791764
410019290,POLY,63.84941820670773,32.0,6.671,0.7410765493240451
410019294,FTG,61.84804928131417,100.0,9.236,0.7006460762150827
410019297,FTG,61.84804928131417,200.0,2.938,0.7996469757529325
410021473,FT,52.84873374401095,100.0,52.034,0.8639548565598161
410021474,FTG,74.84736481861738,80.0,10.002,0.6593561145442359
410021475,FTG,74.84736481861738,80.0,43.54,0.7765418904568915
410021480,FTG,74.84736481861738,100.0,10.948,0.6611058670624599
410021481,FTG,74.84736481861738,100.0,9.389,0.686502664658831
410021482,FTG,74.84736481861738,100.0,0.538,0.9159494542545001
410021483,FTG,63.84941820670773,150.0,4.935,0.7038818748756225
410021484,FTG,63.84941820670773,150.0,138.911,0.597126743604309
410021485,FTG,63.84941820670773,150.0,80.225,0.6529381109306948
410021486,FTG,63.84941820670773,150.0,20.807,0.7954822411041005
410021492,FTG,74.84736481861738,150.0,6.01,0.6385801509640419
410021493,FTG,74.84736481861738,150.0,41.522,0.7190913065131246
410021494,FTG,63.84941820670773,150.0,5.934,0.7676921369314192
410021845,POLY,63.84941820670773,36.0,6.698,0.5397423157537956
410021855,FTG,74.84736481861738,150.0,5.7,0.6385801509640419
410021866,FT,35.84941820670773,100.0,2.353,0.8373600814985479
410020270,FT,54.847364818617386,100.0,6.9,0.8215241041433232
410020271,FT,54.847364818617386,100.0,26.953,0.7807174004881905
410020274,FTG,74.84736481861738,100.0,63.542,0.6488653188541934
410020289,FT,54.847364818617386,100.0,13.904,0.764651064451465
410020296,FT,55.84941820670773,250.0,4.001,0.735508007682489
410020297,FT,55.84941820670773,250.0,9.024,0.7179867849009298
410020304,POLY,63.84941820670773,36.0,7.159,0.5397423157537956
410021095,FTG,118.84736481861738,200.0,28.335,0.5255227656043154
410021098,FTG,118.84736481861738,200.0,3.491,0.6170229640387099
410021099,FTG,74.84736481861738,250.0,10.004,0.7877899600790904
410021101,FTG,74.84736481861738,200.0,3.379,0.5672123039248943
410021102,FTG,74.84736481861738,250.0,51.345,0.7427736622561145
410021103,FTG,74.84736481861738,100.0,6.098,0.6395841722140418
410021104,FTG,74.84736481861738,80.0,86.7,0.5992203554536158
410021108,FTG,118.84736481861738,200.0,3.816,0.5053127449282536
410021110,FTG,61.84804928131417,300.0,11.612,0.8100988579985543
410021111,FTG,61.84804928131417,300.0,20.994,0.831944624442471
410021112,FTG,61.84804928131417,300.0,32.538,0.8253853219357429
410021113,FTG,118.84736481861738,200.0,4.076,0.5773024918530588
410021495,FTG,63.84941820670773,150.0,26.454,0.7669537332315418
410021496,FTG,74.84736481861738,150.0,17.527,0.7024713616167947
410021497,FTG,74.84736481861738,150.0,14.54,0.6978804632761878
410021498,FTG,74.84736481861738,150.0,6.481,0.6385801509640419
410021514,FTG,74.84736481861738,100.0,7.842,0.6864448068999325
410021520,FTG,74.84736481861738,100.0,7.17,0.6975077883116535
410021869,FTG,74.84736481861738,80.0,34.23,0.7701178661780252
410021871,POLY,63.84941820670773,32.0,5.263,0.7107654947238488
410021879,FTG,74.84736481861738,100.0,8.961,0.6492589833844793
410021881,FT,31.849418206707735,150.0,95.321,0.5373141938946565
410021883,FTG,74.84736481861738,100.0,8.474,0.6671595339421663
410020325,FTG,74.84736481861738,100.0,8.842,0.6274319919164003
410020337,FT,55.84941820670773,150.0,44.168,0.8213503151967667
410021115,FTG,118.84736481861738,200.0,4.03,0.5053127449282536
410021127,FTG,74.84736481861738,60.0,12.198,0.5832395711201688
410021522,POLY,63.84941820670773,32.0,5.711,0.7410765493240451
410021524,POLY,63.84941820670773,32.0,5.627,0.7410765493240451
410021526,FTG,74.84736481861738,100.0,10.196,0.685227979153597
410021527,FTG,74.84736481861738,100.0,11.823,0.5785423729506547
410021528,FTG,74.84736481861738,100.0,10.066,0.685227979153597
410021531,FTG,74.84736481861738,60.0,51.281,0.7990822209858067
410021532,FTG,74.84736481861738,60.0,135.188,0.6514243634824967
410021534,POLY,63.84941820670773,32.0,4.037,0.745507701053424
410021535,POLY,63.84941820670773,32.0,5.045,0.7107654947238488
410021536,FTG,74.84736481861738,100.0,7.89,0.6044994686680444
410021537,FTG,74.84736481861738,100.0,5.469,0.6395841722140418
410021539,FT,37.84804928131417,100.0,6.391,0.5219748526122358
410021899,FTG,74.84736481861738,150.0,6.326,0.6385801509640419
410021900,FTG,74.84736481861738,150.0,2.246,0.8726870494516469
410021901,FTG,74.84736481861738,150.0,6.931,0.6879758719422002
410021902,FT,47.84941820670773,100.0,4.3,0.7831131917992987
410021906,FT,55.84941820670773,150.0,69.758,0.7666924971636162
410021907,FT,55.84941820670773,150.0,7.341,0.7500237660124663
410021913,FTG,74.84736481861738,150.0,15.682,0.7024713616167947
410020385,FTG,74.84736481861738,125.0,51.513,0.7143195350698078
410020386,FTG,74.84736481861738,125.0,11.329,0.6319485309779
410020393,FTG,74.84736481861738,100.0,6.484,0.6395841722140418
410020394,FTG,74.84736481861738,100.0,13.466,0.5443747509461595
410020398,FTG,74.84736481861738,150.0,59.341,0.6983617588581456
410020401,FTG,74.84736481861738,150.0,152.572,0.5380932771327785
410021143,FT,52.84873374401095,100.0,9.731,0.8562053204330786
410021144,FT,52.84873374401095,100.0,79.414,0.6975868950944116
410021146,FTG,74.84736481861738,100.0,1.597,0.9283150615923665
410021147,FTG,74.84736481861738,100.0,30.177,0.6364225429526816
410021154,FTG,74.84736481861738,100.0,51.375,0.6405548976971134
410021155,FTG,74.84736481861738,80.0,19.746,0.7701178661780252
410021543,FT,36.84873374401095,100.0,2.225,0.8785385032402621
410021550,FTG,74.84736481861738,100.0,9.925,0.685227979153597
410021919,POLY,63.84941820670773,32.0,5.758,0.7410765493240451
410021921,FT,40.84873374401095,100.0,3.389,0.5351818672484888
410021938,FTG,63.84941820670773,100.0,11.254,0.6719969071298384
410020404,FTG,74.84736481861738,100.0,28.867,0.6364225429526816
410020405,FTG,74.84736481861738,100.0,4.344,0.6332983870430446
410020411,FT,54.847364818617386,100.0,13.272,0.764651064451465
410020412,FT,54.847364818617386,100.0,44.577,0.6790907805062
410020413,FT,54.847364818617386,80.0,66.778,0.7081760095514035
410020414,FT,54.847364818617386,150.0,77.71,0.5481001761396732
410020416,FT,55.84941820670773,150.0,5.554,0.7500237660124663
410020418,FT,55.84941820670773,150.0,35.265,0.8346762224662454
410020419,FT,55.84941820670773,150.0,70.16,0.7076669467877617
410020420,FT,55.84941820670773,150.0,9.49,0.7714951686569715
410020421,FT,55.84941820670773,150.0,15.481,0.7775873203816558
410020427,FTG,74.84736481861738,80.0,38.233,0.7701178661780252
410021156,FTG,61.84804928131417,150.0,2.814,0.862609606604477
410021157,FTG,61.84804928131417,150.0,21.622,0.7269693867894371
410021158,FTG,61.84804928131417,150.0,54.636,0.7221550010065392
410021167,FTG,74.84736481861738,100.0,5.303,0.6395841722140418
410021565,FT,57.84804928131417,300.0,25.295,0.6142537845279793
410021566,FT,57.84804928131417,300.0,17.14,0.5682435880734759
410021571,FTG,74.84736481861738,200.0,0.366,0.9045299129160714
410021572,FTG,74.84736481861738,100.0,10.873,0.6611058670624599
410021578,FT,42.847364818617386,100.0,1.155,0.8987555920021196
410021581,FTG,74.84736481861738,100.0,2.908,0.8764935891309037
410021583,FTG,74.84736481861738,100.0,7.735,0.6864448068999325
410021944,FT,59.84941820670773,150.0,5.72,0.5668278073281663
410021946,FT,59.84941820670773,150.0,12.068,0.5566109555584985
410021962,FTG,74.84736481861738,100.0,8.339,0.6044994686680444
410020429,POLY,63.84941820670773,36.0,8.021,0.5691301716743706
410021593,FTG,74.84736481861738,100.0,17.764,0.5851082997129486
410021600,FT,39.84941820670773,150.0,0.889,0.8844089643857506
410022008,FT,54.847364818617386,150.0,25.398,0.8372260442668803
410020457,FTG,74.84736481861738,60.0,13.941,0.6033400112196092
410020458,POLY,63.84941820670773,32.0,4.673,0.7107654947238488
410020467,FTG,74.84736481861738,60.0,16.016,0.7302226907025753
410020846,FT,31.849418206707735,100.0,1.626,0.8793103001653214
410020853,FTG,74.84736481861738,250.0,64.546,0.5711153357977722
410021205,FTG,74.84736481861738,80.0,8.307,0.7305385606137128
410021206,FTG,74.84736481861738,80.0,9.489,0.6606836889792346
410021207,FTG,74.84736481861738,80.0,9.436,0.6606836889792346
410021211,FTG,74.84736481861738,100.0,24.799,0.6364225429526816
410021213,FTG,74.84736481861738,100.0,8.733,0.6671595339421663
410021614,FTG,74.84736481861738,125.0,10.945,0.7052323588238884
410021616,FTG,74.84736481861738,125.0,40.518,0.7313092435603402
410021617,FTG,74.84736481861738,125.0,30.483,0.6492211351673115
410021618,FTG,74.84736481861738,125.0,34.498,0.7056186756455672
410021619,FTG,74.84736481861738,125.0,62.568,0.6947386422719202
410021620,FT,31.849418206707735,100.0,7.062,0.5793219184032155
410021621,FTG,74.84736481861738,125.0,8.654,0.683023527006364
410021629,FTG,74.84736481861738,100.0,32.842,0.6081128273506555
410019864,FTG,74.84736481861738,40.0,22.022,0.5043263419734404
410019865,POLY,63.84941820670773,36.0,11.546,0.5901172383028701
410019866,FTG,74.84736481861738,100.0,7.722,0.6864448068999325
410019874,FT,55.84941820670773,100.0,14.886,0.7391180548309114
410019875,FT,55.84941820670773,100.0,59.002,0.7810054426808456
410019876,FT,55.84941820670773,100.0,17.018,0.7360879103501357
410020858,FTG,66.84736481861738,150.0,4.803,0.729453906119125
410020860,FTG,74.84736481861738,200.0,1.195,0.7245497644664601
410020865,FTG,74.84736481861738,150.0,3.536,0.7390727107529678
410020866,FTG,74.84736481861738,150.0,106.783,0.6076416028695746
410020875,FT,52.84873374401095,100.0,10.241,0.8536364166046512
410020876,FT,52.84873374401095,100.0,26.163,0.845740539986255
410021225,FT,44.84873374401095,100.0,3.909,0.8147740020359072
410021226,FT,44.84873374401095,100.0,3.302,0.8183835527792486
410021227,FT,44.84873374401095,100.0,2.758,0.7690839862688371
410021228,FTG,74.84736481861738,100.0,7.01,0.6975077883116535
410021229,FTG,74.84736481861738,100.0,6.232,0.6395841722140418
410021230,FTG,74.84736481861738,100.0,6.86,0.6889095207819217
410021232,POLY,63.84941820670773,36.0,9.714,0.6182294868723104
410021234,POLY,63.84941820670773,32.0,2.856,0.5379289431210985
410021235,POLY,63.84941820670773,32.0,3.863,0.745507701053424
410937194,FT,0.7091033538672142,300.0,1.263,0.5107146808416373
410019883,FT,60.84873374401095,100.0,52.926,0.8228293004548712
410019885,FT,60.84873374401095,100.0,10.636,0.7539741810077752
410019886,FT,60.84873374401095,100.0,31.426,0.7220909143056007
410019887,FT,60.84873374401095,100.0,13.739,0.7347901625129909
410019891,FTG,74.84736481861738,60.0,23.447,0.7946236865215658
410019892,FTG,74.84736481861738,60.0,8.798,0.810023925529065
410019898,FTG,74.84736481861738,80.0,47.56,0.7749518684823787
410020896,FTG,74.84736481861738,150.0,1.963,0.8739161728791324
410020899,FTG,74.84736481861738,200.0,3.579,0.5672123039248943
410020900,FTG,61.84804928131417,300.0,19.633,0.7851584639719229
410020901,FTG,61.84804928131417,300.0,8.24,0.7116898142812543
410020904,FTG,61.84804928131417,300.0,0.314,0.9511590084187882
410020906,FTG,66.84736481861738,200.0,59.202,0.5882237391017262
410020909,FTG,66.84736481861738,150.0,75.373,0.6844079627768416
410021248,POLY,63.84941820670773,32.0,11.388,0.7792355706606121
410021249,POLY,63.84941820670773,32.0,5.903,0.7410765493240451
410021252,FT,41.84804928131417,60.0,3.619,0.5806346748179589
410021658,FTG,74.84736481861738,250.0,1.132,0.9411500466996311
410021659,FTG,74.84736481861738,80.0,7.255,0.5723609011069595
410021660,FTG,74.84736481861738,80.0,61.393,0.7636316821965378
410021662,FT,39.84941820670773,250.0,36.064,0.5348760278538558
410021664,FTG,74.84736481861738,250.0,14.882,0.7781653778880044
410021665,FTG,74.84736481861738,250.0,53.02,0.8241147381218865
410021671,FTG,74.84736481861738,100.0,21.726,0.6364225429526816
410021672,FTG,74.84736481861738,60.0,112.667,0.5881581215956236
410021673,FTG,74.84736481861738,60.0,21.149,0.7946236865215658
410021674,FTG,74.84736481861738,100.0,42.152,0.642763798570464
410019909,FT,60.84873374401095,200.0,5.422,0.5701725419333105
410019910,FT,60.84873374401095,200.0,16.937,0.6155340005126289
410019911,FT,60.84873374401095,200.0,17.057,0.6155340005126289
410019912,FT,60.84873374401095,200.0,2.839,0.8129767487453236
410019913,FT,60.84873374401095,200.0,7.898,0.5724142901570335
410019918,FTG,74.84736481861738,150.0,22.166,0.7075136699820894
410020914,FT,38.847364818617386,150.0,2.44,0.8440890210652918
410020915,FT,38.847364818617386,150.0,7.138,0.6474983627816892
410020918,FT,38.847364818617386,150.0,3.306,0.7578479984654275
410020919,FT,38.847364818617386,150.0,3.593,0.8134461076121035
410020921,FTG,74.84736481861738,150.0,5.025,0.6385801509640419
410020922,FTG,74.84736481861738,125.0,4.465,0.6029450697108635
410020923,FTG,74.84736481861738,100.0,2.974,0.8764935891309037
410020924,FTG,74.84736481861738,100.0,41.534,0.5512465961138915
410021262,FT,34.847364818617386,150.0,5.166,0.5395491072723807
410021299,FTG,61.84804928131417,80.0,54.855,0.6634087863397594
410021300,FTG,61.84804928131417,80.0,43.865,0.621363715920587
